reviewId,providerId,name,type,region,city,reviewCategory,batchKey,claimField,claimValue,claimRiskLevel,claimConfidence,claimScore,claimDecision,sourceType,sourceOwnerType,sourceUrls,auditRules,claimReason,requiredHumanAction,reviewPriority
claim:e9473b4505dffd8016bddd48,south-canterbury-community-mental-health,Community Mental Health | South Canterbury,public-service,South Canterbury,Timaru,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,self,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/community-mental-health-south-canterbury/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:26c8d250bcdcc8fa30238440,hawkes-bay-community-mental-health-addiction,Hawke's Bay Community Mental Health and Addiction Services,public-service,Hawke's Bay,"Napier, Hastings, Central Hawke's Bay, and Wairoa",referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,self,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/community-mental-health-and-addiction-services/at/76-wellesley-road-napier-south-napier-1/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:de69395e10697728e6194137,tairawhiti-icamhs-te-whare-o-te-rito,ICAMHS Te Whare o te Rito,youth,Tairawhiti,Gisborne,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,unknown,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/infant-child-and-adolescent-mental-health-2/at/gisborne-hospital/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:5bad3b130edf4474d04499f9,rotorua-lakes-icamhs,"Infant, Child and Adolescent Mental Health Service | Lakes",youth,Rotorua and Taupo,Rotorua and Taupo,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,self,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/public/psychiatry/infant-child-and-adolescent-mental-health/at/childrens-health-hub-1127-haupapa-street/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:eec6bb80233b7ebda6300ae2,south-canterbury-mental-health-older-people,Mental Health of Older People | South Canterbury,public-service,South Canterbury,Timaru,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,self,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/mental-health-of-older-people-south-canterbury/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:ae082d4401d1e8902660a4fe,taranaki-mhsop,Mental Health Services for Older People | Taranaki,public-service,Taranaki,New Plymouth and Hawera,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,gp,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/mental-health-services-for-older-people-mhsop-1/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:f97644aa9a7c673aafa95329,tairawhiti-older-persons-mental-health-services,Older Persons Mental Health Services | Tairawhiti,public-service,Tairawhiti,Gisborne,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,unknown,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/older-persons-mental-health-services-tairawhiti/at/gisborne-hospital/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:e0de925c15fadee0dabaf6c5,manawatu-palmerston-north-community-mental-health,Palmerston North Community Mental Health,public-service,Manawatu-Whanganui,Palmerston North,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,unknown,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/palmerston-north-community-mental-health/at/palmerston-north-hospital-50-ruahine-street/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:bdf49366cc1801e870492bb5,rotorua-healthnz-te-ngako-adult-mhas,Te Ngako Rotorua Adult Mental Health and Addictions Service,public-service,Rotorua and Taupo,"Rotorua, Taupo, Turangi, and Mangakino",referral pathway review,"referral pathway review|review|high|requiresReferral|ngo_directory|high-risk claim affects safety, suitability, availability, referral, or sensitiv",requiresReferral,false,high,high,0.93,review,ngo_directory,official,https://www.healthnz.govt.nz/hospitals-services/hospitals/rotorua-taupo-lakes/mental-health-addiction/adult-mhas-rotorua,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:92be640cd548e93b16372fdd,tairawhiti-te-whare-oranga,Te Whare Oranga Adult Community Mental Health & Addiction Services,public-service,Tairawhiti,Gisborne,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,self,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/adult-community-mental-health-addiction-services-1/at/79-lowe-street-gisborne/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:f9039d0dcdd96ca0c529cba4,national-tom-oflynn-psychiatrist,Tom O'Flynn Psychiatrist,psychiatrist,National,Telehealth,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,self,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/private/psychiatry/tom-oflynn-psychiatrist/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
claim:ac72a5103cb6977a4e8f181f,waikato-healthnz-mental-health-triage,Waikato Mental Health Triage Service,public-service,Waikato,Hamilton and Waikato,referral pathway review,"referral pathway review|review|high|referralType|healthpoint|high-risk claim affects safety, suitability, availability, referral, or sensitiv",referralType,unknown,high,high,0.93,review,healthpoint,professional_directory,https://www.healthpoint.co.nz/mental-health-addictions/mental-health/triage-service-waikato/,referral pathway review; review,"high-risk claim affects safety, suitability, availability, referral, or sensitive matching",Human review required before this claim changes public recommendations.,high
